County Name, State Name, Confirmed, Deaths, Recovered, Last Update, FIPS
Maricopa,Arizona,2,0,0,2020-04-10 01:00:00,04013
Alameda,California,2,0,0,2020-04-10 01:00:00,06001
Contra Costa,California,1,0,0,2020-04-10 01:00:00,06013
Humboldt,California,1,0,0,2020-04-10 01:00:00,06023
Los Angeles,California,1,0,0,2020-04-10 01:00:00,06037
Marin,California,1,0,0,2020-04-10 01:00:00,06041
Napa,California,1,0,0,2020-04-10 01:00:00,06055
Orange,California,3,0,0,2020-04-10 01:00:00,06059
Placer,California,2,0,0,2020-04-10 01:00:00,06061
Sacramento,California,3,0,0,2020-04-10 01:00:00,06067
San Diego,California,1,0,0,2020-04-10 01:00:00,06073
San Francisco,California,3,0,0,2020-04-10 01:00:00,06075
San Mateo,California,1,0,0,2020-04-10 01:00:00,06081
Santa Clara,California,11,0,0,2020-04-10 01:00:00,06085
Solano,California,12,0,0,2020-04-10 01:00:00,06095
Sonoma,California,2,0,0,2020-04-10 01:00:00,06097
Hillsborough,Florida,2,0,0,2020-04-10 01:00:00,12057
Manatee,Florida,1,0,0,2020-04-10 01:00:00,12081
Fulton,Georgia,2,0,0,2020-04-10 01:00:00,13121
Cook,Illinois,4,0,0,2020-04-10 01:00:00,17031
Norfolk,Massachusetts,1,0,0,2020-04-10 01:00:00,25021
Suffolk,Massachusetts,1,0,0,2020-04-10 01:00:00,25025
Douglas,Nebraska,13,0,0,2020-04-10 01:00:00,31055
Grafton,New Hampshire,2,0,0,2020-04-10 01:00:00,33009
New York,New York,1,0,0,2020-03-04 04:00:00,36061
Wake,North Carolina,1,0,0,2020-04-10 01:00:00,37183
Washington,Oregon,2,0,0,2020-04-10 01:00:00,41067
Unknown,Rhode Island,2,0,0,2020-04-10 01:00:00,
Bexar,Texas,11,0,0,2020-04-10 01:00:00,48029
Salt Lake,Utah,1,0,0,2020-04-10 01:00:00,49035
King,Washington,22,10,0,2020-04-10 01:00:00,53033
Snohomish,Washington,5,0,0,2020-04-10 01:00:00,53061
Spokane,Washington,4,0,0,2020-04-10 01:00:00,53063
Walla Walla,Washington,1,0,0,2020-04-10 01:00:00,53071
Dane,Wisconsin,1,0,0,2020-04-10 01:00:00,55025
